10.8532423383,106.7715303633
10.8532422583,106.7715303433
10.8532446933,106.7715308167
10.8532525250,106.7715310750
10.8532648633,106.7715323617
10.8532794350,106.7715339867
10.8532954017,106.7715356033
10.8533104750,106.7715369650
10.8533268800,106.7715390017
10.8533439283,106.7715411367
10.8533636333,106.7715425783
10.8533813900,106.7715451250
10.8533999367,106.7715474050
10.8534176583,106.7715490983
10.8534352950,106.7715509083
10.8534521850,106.7715531500
10.8534703200,106.7715548150
10.8534885950,106.7715569433
10.8535093883,106.7715598267
10.8535279683,106.7715621583
10.8535488250,106.7715644450
10.8535669967,106.7715656767
10.8535849067,106.7715672333
10.8536002267,106.7715689267
10.8536149533,106.7715713317
10.8536273233,106.7715742167
10.8536387033,106.7715775567
10.8536481100,106.7715831500
10.8536559433,106.7715909350
10.8536612333,106.7716013050
10.8536641417,106.7716154550
10.8536638083,106.7716301833
10.8536623933,106.7716495300
10.8536604167,106.7716665383
10.8536582883,106.7716845967
10.8536560200,106.7717016200
10.8536538367,106.7717192217
10.8536517667,106.7717374967
10.8536508800,106.7717536117
10.8536482967,106.7717698133
10.8536461883,106.7717900783
10.8536436250,106.7718124567
10.8536411983,106.7718345150
10.8536387283,106.7718562383
10.8536366800,106.7718774683
10.8536339717,106.7718981983
10.8536311850,106.7719189433
10.8536281817,106.7719433650
10.8536257567,106.7719664000
10.8536233650,106.7719900183
10.8536211333,106.7720085900
10.8536182600,106.7720313267
10.8536159450,106.7720524250
10.8536139017,106.7720736717
10.8536117050,106.7720964150
10.8536088050,106.7721186850
10.8536054483,106.7721413767
10.8536016933,106.7721653300
10.8535987283,106.7721881333
10.8535955917,106.7722093133
10.8535917317,106.7722344533
10.8535885283,106.7722547683
10.8535852167,106.7722764217
10.8535810383,106.7722983233
10.8535774100,106.7723197633
10.8535734733,106.7723416700
10.8535705183,106.7723605083
10.8535674700,106.7723810367
10.8535647183,106.7723994217
10.8535613183,106.7724175417
10.8535579733,106.7724343817
10.8535552667,106.7724519167
10.8535522550,106.7724693767
10.8535494200,106.7724849800
10.8535467000,106.7724997617
10.8535434100,106.7725142383
10.8535393483,106.7725273233
10.8535337083,106.7725384700
10.8535266517,106.7725481033
10.8535174150,106.7725546017
10.8535044067,106.7725591050
10.8534886250,106.7725618783
10.8534711633,106.7725610633
10.8534528333,106.7725597000
10.8534345833,106.7725582617
10.8534164433,106.7725563417
10.8533976267,106.7725542633
10.8533797467,106.7725534183
10.8533612267,106.7725521483
10.8533438433,106.7725524033
10.8533272100,106.7725523433
10.8533108867,106.7725543350
10.8532962100,106.7725595650
10.8532832517,106.7725677317
10.8532729600,106.7725792550
10.8532654950,106.7725928283
10.8532569950,106.7726024883
10.8532545300,106.7726169317
10.8532529683,106.7726321100
10.8532509317,106.7726486983
10.8532485567,106.7726664967
10.8532462600,106.7726835700
10.8532440250,106.7727007650
10.8532420550,106.7727167167
10.8532404117,106.7727313400
10.8532389417,106.7727459250
10.8532375550,106.7727616400
10.8532362750,106.7727777433
10.8532344283,106.7727950233
10.8532324367,106.7728111433
10.8532308500,106.7728250333
10.8532274800,106.7728392983
10.8532220867,106.7728522783
10.8532133833,106.7728644733
10.8531992217,106.7728758967
10.8531833200,106.7728828333
10.8531656733,106.7728860950
10.8531471050,106.7728863133
10.8531286583,106.7728850800
10.8531104367,106.7728833200
10.8530911800,106.7728805500
10.8530723567,106.7728784967
10.8530507167,106.7728753800
10.8530315050,106.7728730267
10.8530103000,106.7728707783
10.8529894483,106.7728690017
10.8529695733,106.7728671417
10.8529494183,106.7728650400
10.8529295333,106.7728627450
10.8529099200,106.7728598700
10.8528871700,106.7728571067
10.8528667033,106.7728553250
10.8528433267,106.7728525167
10.8528223900,106.7728496317
10.8527993517,106.7728469750
10.8527777333,106.7728446383
10.8527549950,106.7728416167
10.8527327367,106.7728390050
10.8527106983,106.7728365233
10.8526901800,106.7728343667
10.8526683867,106.7728317533
10.8526466950,106.7728291083
10.8526252567,106.7728271033
10.8526059317,106.7728248450
10.8525824150,106.7728217733
10.8525612250,106.7728192900
10.8525394333,106.7728165917
10.8525172000,106.7728140567
10.8524943267,106.7728116000
10.8524708883,106.7728089233
10.8524472767,106.7728060783
10.8524228217,106.7728032350
10.8523995967,106.7728002000
10.8523790767,106.7727978900
10.8523596600,106.7727961367
10.8523416500,106.7727934600
10.8523216050,106.7727918950
10.8523042350,106.7727906750
10.8522869900,106.7727878000
10.8522716033,106.7727869683
10.8522534267,106.7727874150
10.8522359817,106.7727881583
10.8522146133,106.7727879900
10.8521940300,106.7727857733
10.8521736200,106.7727817533
10.8521528117,106.7727767067
10.8521316700,106.7727720583
